cityid,cloudiness,country,date_time,humidity,lat,lon,max_temp,name,temp,wind
2189343.0,100.0,NZ,1607301993.0,66.0,-35.1,173.78,26.11,kaeo,26.11,3.13
5849297.0,40.0,US,1607301993.0,48.0,20.79,-156.47,31.0,kihei,27.02,4.1
777019.0,100.0,NO,1607301993.0,85.0,70.37,31.11,0.82,vardo,0.82,0.99
5955826.0,90.0,CA,1607301994.0,92.0,48.6,-93.4,-2.0,fort frances,-2.0,2.1
4735966.0,1.0,US,1607301867.0,50.0,31.1,-97.34,12.22,temple,11.38,2.6
2409914.0,98.0,SL,1607301994.0,83.0,7.53,-12.51,26.29,bonthe,26.29,3.05
6148373.0,90.0,CA,1607301994.0,92.0,50.1,-91.92,-3.0,sioux lookout,-3.0,1.5
3527006.0,75.0,MX,1607301994.0,48.0,18.77,-98.55,17.0,huaquechula,17.0,5.7
6153766.0,100.0,CA,1607301995.0,65.0,55.78,-118.84,5.0,spirit river,5.0,2.1
2022773.0,100.0,RU,1607301995.0,86.0,62.67,135.6,-27.64,khandyga,-27.64,1.97
4036284.0,75.0,NU,1607301995.0,70.0,-19.06,-169.92,30.0,alofi,30.0,6.2
5882953.0,100.0,CA,1607301995.0,77.0,68.22,-135.01,-18.0,aklavik,-20.37,1.22
3838233.0,40.0,AR,1607301933.0,64.0,-24.79,-65.41,20.0,salta,20.0,3.1
4336191.0,100.0,US,1607301854.0,91.0,30.03,-89.95,10.56,orleans,10.27,3.51
2138522.0,32.0,NC,1607301996.0,52.0,-21.35,165.15,30.82,poya,30.82,3.1
5866063.0,90.0,US,1607301783.0,62.0,60.55,-151.26,-2.22,kenai,-3.09,7.2
2109701.0,82.0,SB,1607301996.0,77.0,-8.77,160.7,29.02,auki,29.02,0.73
4993659.0,90.0,US,1607301997.0,63.0,42.33,-83.33,1.0,garden city,-0.26,2.1
3356343.0,0.0,NA,1607301997.0,53.0,-28.02,18.75,13.57,karasburg,13.57,4.21
1516048.0,7.0,MN,1607301997.0,81.0,48.01,91.64,-18.49,hovd,-18.49,0.27
3353383.0,100.0,NA,1607301997.0,73.0,-17.93,19.77,21.78,rundu,21.78,1.18
5067114.0,40.0,US,1607301998.0,85.0,41.3,-96.17,1.11,douglas,0.83,0.61
3545867.0,100.0,CU,1607301998.0,85.0,21.88,-82.8,25.34,nueva gerona,25.34,4.16
1492607.0,95.0,RU,1607301998.0,93.0,56.35,78.36,-16.46,severnoye,-16.46,5.09
2501152.0,0.0,DZ,1607301872.0,75.0,36.37,6.61,5.0,constantine,5.0,5.7
3445026.0,75.0,BR,1607301719.0,78.0,-20.33,-40.29,26.0,vila velha,25.48,5.1
2297810.0,0.0,GH,1607301998.0,83.0,5.26,-0.76,26.39,mumford,26.39,4.57
4034188.0,55.0,PF,1607301998.0,80.0,-22.43,-151.33,26.2,moerai,26.2,7.75
161312.0,16.0,TZ,1607301999.0,90.0,-4.22,35.75,16.87,babati,16.87,0.61
3893629.0,75.0,CL,1607301854.0,82.0,-29.95,-71.34,14.0,coquimbo,14.0,3.6
1170395.0,100.0,PK,1607301999.0,42.0,34.78,72.36,11.8,mingaora,11.8,2.37
2037391.0,0.0,CN,1607301999.0,85.0,40.44,113.15,-15.04,fengzhen,-15.04,1.04
2122614.0,18.0,RU,1607301999.0,88.0,53.51,142.97,-13.38,ekhabi,-13.38,6.29
53654.0,0.0,SO,1607301999.0,76.0,2.04,45.34,26.13,mogadishu,26.13,4.52
2016680.0,49.0,RU,1607302000.0,94.0,49.76,129.52,-15.7,shirokiy,-15.7,1.6
3421319.0,100.0,GL,1607302000.0,80.0,64.18,-51.72,-1.0,nuuk,-1.0,3.1
3373652.0,20.0,BB,1607301752.0,74.0,13.07,-59.53,26.0,oistins,26.0,6.2
1263983.0,0.0,IN,1607302000.0,91.0,23.93,92.48,12.49,mamit,12.49,1.04
2132606.0,52.0,PG,1607301873.0,72.0,-10.62,150.67,29.52,samarai,29.52,5.61
1731248.0,100.0,PH,1607302000.0,83.0,12.22,125.48,28.56,alugan,28.56,3.62
3414079.0,100.0,IS,1607301922.0,93.0,64.89,-23.71,0.57,olafsvik,0.57,5.29
364933.0,0.0,SD,1607302001.0,24.0,13.6,26.69,20.75,umm kaddadah,20.75,5.76
2487130.0,0.0,DZ,1607302001.0,68.0,36.1,0.42,10.07,sidi ali,10.07,4.29
1337605.0,98.0,MV,1607302001.0,77.0,3.78,72.97,27.74,mahibadhoo,27.74,4.69
3860443.0,0.0,AR,1607302001.0,77.0,-45.87,-67.5,19.0,comodoro rivadavia,19.0,2.74
320533.0,0.0,TR,1607302002.0,79.0,37.46,30.59,15.0,bucak,8.44,3.1
534423.0,0.0,RU,1607302002.0,91.0,56.83,30.15,-4.11,loknya,-4.11,4.86
6167817.0,90.0,CA,1607302002.0,100.0,47.67,-52.73,10.0,torbay,9.58,5.1
2447513.0,0.0,NE,1607302002.0,22.0,18.74,7.39,22.93,arlit,22.93,0.77
64435.0,0.0,SO,1607302003.0,79.0,10.44,45.01,25.28,berbera,25.28,0.84
4017992.0,93.0,MX,1607302003.0,54.0,20.45,-102.47,17.59,margaritas,17.59,1.11
778707.0,100.0,NO,1607301938.0,92.0,71.04,27.85,-1.87,mehamn,-1.87,2.18
2441482.0,0.0,NE,1607302003.0,23.0,13.0,8.91,21.68,magaria,21.68,2.7
523048.0,0.0,RU,1607302003.0,74.0,44.17,39.0,3.78,nebug,3.78,5.74
2090021.0,38.0,PG,1607302004.0,72.0,-3.67,152.43,29.34,namatanai,29.34,3.99
2065594.0,75.0,AU,1607302004.0,19.0,-20.73,139.5,32.0,mount isa,32.0,5.7
2063030.0,90.0,AU,1607302004.0,42.0,-33.18,138.02,20.0,port pirie,20.0,8.7
2012530.0,100.0,RU,1607302004.0,89.0,66.77,123.37,-23.18,zhigansk,-23.18,6.84
1529484.0,0.0,CN,1607302004.0,83.0,42.8,93.45,-8.06,hami,-8.06,0.84
1651531.0,20.0,ID,1607302005.0,78.0,-3.7,128.18,28.0,ambon,28.0,1.0
3703946.0,100.0,PA,1607302005.0,82.0,9.44,-78.59,27.01,nargana,27.01,3.98
1261853.0,0.0,IN,1607302005.0,76.0,18.42,84.05,18.7,narasannapeta,18.7,2.69
1018673.0,18.0,ZA,1607302005.0,44.0,-27.65,25.61,21.06,bloemhof,21.06,2.2
3466174.0,34.0,BR,1607302005.0,90.0,-23.66,-52.6,19.23,cianorte,19.23,3.89
5895424.0,90.0,CA,1607302006.0,100.0,47.6,-53.26,10.0,bay roberts,9.05,5.1
2194098.0,98.0,NZ,1607302006.0,68.0,-35.17,173.17,22.37,ahipara,22.37,5.57
3407216.0,100.0,BR,1607302006.0,78.0,-8.42,-37.05,21.73,arcoverde,21.73,4.18
454537.0,0.0,LV,1607302006.0,47.0,57.09,24.55,1.0,vangazi,-0.29,7.2
2541479.0,20.0,MA,1607302007.0,66.0,35.17,-2.93,9.0,nador,9.0,2.1
5783695.0,1.0,US,1607301976.0,74.0,40.53,-112.3,0.56,tooele,-0.75,1.19
739598.0,86.0,TR,1607302008.0,82.0,41.77,34.87,5.46,sinop,5.46,0.67
2738381.0,86.0,PT,1607301931.0,95.0,40.16,-8.33,10.56,lata,10.56,3.13
2019135.0,100.0,RU,1607302008.0,90.0,58.84,125.49,-15.99,nizhniy kuranakh,-15.99,4.53
3385899.0,100.0,BR,1607302009.0,80.0,-2.76,-42.27,27.36,tutoia,27.36,6.03
3356832.0,9.0,NA,1607302009.0,87.0,-22.12,14.28,16.11,henties bay,16.11,0.21
4031637.0,6.0,RU,1607301893.0,93.0,65.58,-171.0,-9.27,lavrentiya,-9.27,4.81
161154.0,0.0,TZ,1607302009.0,92.0,-2.63,31.31,14.92,biharamulo,14.92,0.98
2142316.0,20.0,AU,1607302009.0,46.0,-23.13,150.73,32.0,yeppoon,32.0,4.6
6445060.0,8.0,FR,1607302009.0,64.0,43.3,6.63,7.22,sainte-maxime,6.0,5.1
934479.0,6.0,MU,1607302010.0,80.0,-20.01,57.66,25.0,grand gaube,25.0,1.34
1493162.0,100.0,RU,1607302010.0,96.0,60.06,71.48,-9.24,salym,-9.24,3.59
2032201.0,0.0,MN,1607302010.0,79.0,48.81,103.53,-17.22,bulgan,-17.22,1.19
3698359.0,69.0,PE,1607302010.0,81.0,-7.84,-79.15,20.0,chicama,20.0,2.31
1733953.0,93.0,MY,1607302010.0,84.0,5.03,118.33,27.74,lahad datu,27.74,1.08
3920244.0,100.0,BO,1607302010.0,82.0,-16.41,-67.53,15.8,chulumani,15.8,0.41
3577430.0,75.0,VG,1607301924.0,78.0,18.42,-64.62,26.0,road town,24.7,3.6
608324.0,0.0,KZ,1607302011.0,93.0,44.17,52.12,-8.69,shetpe,-8.69,2.64
1337607.0,63.0,MV,1607302011.0,78.0,2.67,72.89,28.01,kudahuvadhoo,28.01,5.71
251411.0,100.0,GR,1607302011.0,71.0,37.0,22.7,14.44,yerakion,13.75,1.5
2108857.0,71.0,SB,1607302011.0,68.0,-8.1,156.84,29.75,gizo,29.75,1.98
3416888.0,90.0,IS,1607302012.0,93.0,63.84,-22.43,2.0,grindavik,2.0,7.7
2146219.0,40.0,AU,1607302012.0,58.0,-25.3,152.85,31.0,hervey bay,30.68,9.3
4032369.0,75.0,TO,1607302012.0,83.0,-19.8,-174.35,28.0,pangai,28.0,5.1
553518.0,100.0,RU,1607302012.0,87.0,60.95,29.13,0.0,kamennogorsk,0.0,0.45
3421982.0,100.0,GL,1607302013.0,97.0,65.42,-52.9,-3.18,maniitsoq,-3.18,6.27
2158767.0,92.0,AU,1607302013.0,55.0,-17.0,145.43,32.78,mareeba,31.46,3.6
528242.0,0.0,RU,1607302013.0,78.0,47.69,40.1,-9.0,mayskiy,-9.0,10.0
4676798.0,1.0,US,1607302013.0,49.0,31.71,-98.99,8.0,brownwood,8.0,2.88
4129397.0,1.0,US,1607302013.0,80.0,35.28,-93.13,6.67,russellville,5.88,1.85
2015707.0,100.0,RU,1607302014.0,89.0,54.1,123.57,-19.89,takhtamygda,-19.89,0.74
609906.0,0.0,KZ,1607302014.0,91.0,44.51,50.26,-4.55,fort-shevchenko,-4.55,7.09
988698.0,100.0,ZA,1607302014.0,100.0,-34.04,23.05,17.0,knysna,17.0,6.2
5847411.0,40.0,US,1607302014.0,48.0,20.89,-156.47,31.0,kahului,27.19,4.1
5870133.0,1.0,US,1607302014.0,44.0,64.5,-165.41,-8.0,nome,-8.0,4.6
1090397.0,40.0,YT,1607302014.0,78.0,-12.91,45.19,27.0,bandrele,27.0,2.1
2641598.0,92.0,GB,1607302015.0,96.0,51.59,-3.0,5.0,newport,3.74,2.31
2145554.0,0.0,AU,1607302015.0,27.0,-35.35,150.47,24.0,ulladulla,22.25,11.8
5924351.0,90.0,CA,1607301817.0,91.0,70.47,-68.59,-16.0,clyde river,-16.0,1.5
2126785.0,100.0,RU,1607302015.0,86.0,68.53,146.42,-31.09,belaya gora,-31.09,0.54
1624679.0,98.0,ID,1607302015.0,84.0,-7.19,107.89,21.92,tarogong,21.92,1.34
4033375.0,100.0,PF,1607302015.0,71.0,-16.78,-151.5,27.57,tevaitoa,27.57,5.19
4031742.0,8.0,RU,1607302016.0,84.0,66.32,-179.17,-12.39,egvekinot,-12.39,2.41
2398283.0,38.0,GA,1607302016.0,99.0,0.78,11.55,20.35,mitzic,20.35,1.24
909299.0,100.0,ZM,1607302016.0,62.0,-12.29,33.18,21.24,lundazi,21.24,2.68
3382226.0,27.0,GF,1607302017.0,85.0,3.17,-52.32,23.88,camopi,23.88,1.99
2020812.0,92.0,RU,1607302017.0,94.0,45.48,133.42,-11.16,lesozavodsk,-11.16,2.72
3409644.0,100.0,BR,1607302017.0,86.0,-3.74,-43.34,24.68,corrente,24.68,1.34
5354943.0,1.0,US,1607302017.0,71.0,37.46,-122.43,14.44,half moon bay,12.73,4.1
8079926.0,100.0,ID,1607301848.0,81.0,-6.88,112.21,28.04,labuhan,28.04,8.82
1497543.0,75.0,RU,1607302018.0,85.0,60.93,76.55,-9.0,nizhnevartovsk,-9.0,6.0
1488903.0,100.0,RU,1607302018.0,95.0,65.82,87.98,-12.76,turukhansk,-12.76,5.82
1802068.0,90.0,CN,1607302019.0,93.0,31.26,117.28,5.0,lujiang,5.0,1.0
3622716.0,6.0,CR,1607302019.0,91.0,10.15,-85.45,23.47,nicoya,23.47,0.98
1797117.0,100.0,CN,1607302020.0,88.0,30.63,117.85,7.53,rongcheng,7.53,2.02
1639304.0,20.0,ID,1607301999.0,94.0,-3.01,114.39,24.0,kualakapuas,24.0,2.6
2068110.0,75.0,AU,1607301842.0,74.0,-15.77,128.73,31.0,kununurra,31.0,2.1
962367.0,21.0,ZA,1607301913.0,93.0,-28.78,32.04,20.87,richards bay,20.87,3.02
2013918.0,100.0,RU,1607302020.0,90.0,60.42,134.53,-23.12,ust-maya,-23.12,2.36
2181625.0,27.0,NZ,1607302020.0,51.0,-45.42,167.72,16.35,te anau,16.35,4.79
3346821.0,24.0,AO,1607302021.0,28.0,-17.07,15.73,21.9,ondjiva,21.9,2.91
1293625.0,46.0,MM,1607302021.0,69.0,14.08,98.2,21.63,dawei,21.63,2.05
417594.0,18.0,IR,1607302021.0,89.0,32.03,51.88,3.36,shahreza,3.36,0.51
146209.0,1.0,CY,1607302022.0,87.0,35.04,33.98,15.56,paralimni,14.21,2.6
1525988.0,6.0,KZ,1607302022.0,91.0,47.97,80.44,-15.33,ayagoz,-15.33,3.96
2636790.0,1.0,GB,1607302023.0,93.0,58.21,-6.39,3.33,stornoway,2.55,0.5
4845585.0,1.0,US,1607301802.0,51.0,41.14,-73.36,2.0,westport,0.69,4.6
2016307.0,0.0,RU,1607302023.0,83.0,50.72,136.63,-10.88,solnechnyy,-10.88,0.77
2654993.0,82.0,GB,1607301791.0,87.0,53.79,-1.75,4.44,bradford,4.17,0.64
1650064.0,100.0,ID,1607302023.0,67.0,-2.63,115.23,29.67,tabat,29.67,0.67
1279227.0,1.0,IN,1607302023.0,53.0,18.7,76.93,16.06,ahmadpur,16.06,1.11
3489657.0,20.0,JM,1607302024.0,78.0,18.45,-78.17,27.0,lucea,26.52,1.5
3933981.0,91.0,PE,1607302024.0,75.0,-11.97,-75.33,10.25,orcotuna,10.25,1.6
2654970.0,0.0,GB,1607302024.0,75.0,60.4,-1.35,7.0,brae,7.0,6.7
3407762.0,65.0,BR,1607302024.0,79.0,1.0,-52.0,24.55,amapa,24.55,1.85
2630299.0,100.0,IS,1607302024.0,90.0,64.25,-15.21,1.02,hofn,1.02,4.26
2980080.0,90.0,FR,1607302024.0,100.0,46.42,3.91,3.33,saint-francois,2.59,1.58
2028028.0,96.0,RU,1607302025.0,83.0,50.28,113.29,-13.4,aksha,-13.4,5.14
1489863.0,97.0,RU,1607302025.0,94.0,53.67,87.44,-16.1,tayzhina,-16.1,1.48
5861897.0,90.0,US,1607301977.0,71.0,64.84,-147.72,-14.0,fairbanks,-15.41,3.6
2021041.0,5.0,RU,1607302025.0,76.0,49.58,111.98,-15.07,kyra,-15.07,2.97
6176823.0,40.0,CA,1607301904.0,73.0,43.47,-80.52,-4.0,waterloo,-4.44,3.6
6111696.0,100.0,CA,1607302025.0,74.0,50.03,-66.87,-2.0,port-cartier,-2.08,9.3
3451138.0,100.0,BR,1607302026.0,85.0,-32.03,-52.1,18.33,rio grande,18.33,2.24
5972762.0,100.0,CA,1607302026.0,92.0,60.82,-115.8,-9.0,hay river,-9.99,1.0
2402689.0,8.0,SL,1607302026.0,96.0,7.32,-11.31,23.16,zimmi,23.16,0.77
359783.0,0.0,EG,1607302026.0,43.0,27.18,31.18,13.0,asyut,13.0,5.1
5044290.0,90.0,US,1607302026.0,86.0,45.02,-93.22,1.11,saint anthony,1.04,1.5
1650527.0,40.0,ID,1607302026.0,100.0,-1.27,116.83,27.0,balikpapan,27.0,3.1
3463124.0,0.0,BR,1607302027.0,65.0,-11.05,-45.19,22.81,formosa do rio preto,22.81,0.57
3147104.0,75.0,NO,1607302027.0,64.0,67.3,14.75,4.0,loding,4.0,5.1
5467024.0,1.0,US,1607301903.0,22.0,35.99,-106.08,7.0,espanola,7.0,3.1
1529376.0,89.0,CN,1607301890.0,86.0,41.76,86.15,-4.5,korla,-4.5,0.72
3671497.0,0.0,CO,1607302027.0,88.0,10.99,-74.95,27.0,puerto colombia,27.0,3.1
1732826.0,20.0,MY,1607301878.0,74.0,2.43,103.84,28.0,mersing,28.0,5.1
779261.0,98.0,NO,1607302028.0,92.0,70.95,27.35,-1.36,kjollefjord,-1.36,2.48
1280849.0,75.0,CN,1607302028.0,79.0,39.45,75.98,-3.0,kashi,-3.0,1.0
212902.0,87.0,CD,1607302028.0,97.0,-2.95,25.95,20.29,kindu,20.29,0.44
186180.0,0.0,KE,1607302028.0,73.0,3.52,39.06,20.12,moyale,20.12,1.01
779683.0,0.0,NO,1607302028.0,63.0,70.66,23.68,-1.0,hammerfest,-1.0,9.3
2646630.0,75.0,GB,1607302029.0,100.0,57.71,-3.43,3.89,hopeman,3.3,2.6
1510018.0,100.0,RU,1607302029.0,91.0,52.54,85.21,-16.78,biysk,-16.78,0.7
2634096.0,64.0,GB,1607302029.0,92.0,54.55,-3.58,2.22,whitehaven,2.22,0.45
157429.0,3.0,TZ,1607302029.0,75.0,-7.91,39.67,26.96,kilindoni,26.96,2.92
3682047.0,98.0,CO,1607302029.0,74.0,2.39,-75.55,20.8,gigante,20.8,1.44
1849892.0,40.0,JP,1607302029.0,70.0,35.5,134.23,8.0,tottori,8.0,4.6
592459.0,0.0,EE,1607302030.0,58.0,57.83,26.54,0.56,antsla,-1.04,3.1
6180285.0,40.0,CA,1607301741.0,48.0,54.15,-115.69,4.0,whitecourt,4.0,1.0
2634739.0,89.0,GB,1607302030.0,93.0,53.39,-2.58,5.0,warrington,3.96,1.0
1927639.0,100.0,CN,1607302030.0,84.0,29.33,113.09,6.29,yueyang,6.29,3.57
3874960.0,0.0,CL,1607301756.0,63.0,-41.47,-72.94,18.0,puerto montt,18.0,3.1
1687894.0,75.0,PH,1607302030.0,88.0,14.31,121.11,27.22,santa rosa,26.96,0.5
4005143.0,5.0,MX,1607302031.0,36.0,27.93,-110.9,24.0,guaymas,24.0,5.7
2028462.0,0.0,MN,1607302031.0,74.0,47.91,106.88,-31.0,ulaanbaatar,-31.0,0.37
3125287.0,100.0,ES,1607302031.0,96.0,43.67,-7.41,12.22,cervo,11.11,0.89
5129780.0,90.0,US,1607301830.0,85.0,42.08,-78.43,-2.22,olean,-3.53,1.5
